764.3466666666667,770,764,6,0.7598222222222224,Human
749.3266666666667,771,0,771,10430.113288888893,Human
764.2533333333333,771,764,7,0.5758222222222222,Human
764.2933333333333,768,764,4,0.4072888888888889,Human
764.38,770,764,6,0.7422666666666665,Human
764.34,772,764,8,0.9444000000000001,Human
764.3066666666666,771,764,7,0.7459555555555554,Human
764.2666666666667,769,764,5,0.44888888888888895,Human
764.1133333333333,765,764,1,0.1004888888888889,NonHuman
764.1133333333333,765,764,1,0.1004888888888889,NonHuman
764.1066666666667,765,764,1,0.09528888888888891,NonHuman
764.1133333333333,765,764,1,0.1004888888888889,NonHuman
764.1133333333333,765,764,1,0.1004888888888889,NonHuman
764.2133333333334,766,764,2,0.19448888888888888,NonHuman
764.3866666666667,771,764,7,0.9838222222222219,NonHuman
764.2466666666667,768,764,4,0.35915555555555545,NonHuman
764.2933333333333,771,764,7,0.6872888888888891,NonHuman
764.3666666666667,771,764,7,1.0588888888888892,NonHuman
764.2866666666666,771,764,7,0.8578222222222222,NonHuman
764.2,768,764,4,0.3466666666666666,NonHuman
764.2866666666666,770,764,6,0.7511555555555555,NonHuman
764.44,772,764,8,1.4997333333333331,NonHuman
763.96,769,716,53,15.985066666666672,NonHuman
764.22,769,764,5,0.3982666666666666,NonHuman
764.36,771,764,7,1.1104000000000003,NonHuman
764.2466666666667,769,764,5,0.3858222222222223,NonHuman
764.3333333333334,769,764,5,0.7555555555555555,NonHuman
764.28,771,764,7,0.9349333333333336,NonHuman
764.3066666666666,771,764,7,1.0659555555555555,NonHuman
761.1,769,379,390,1036.7966666666664,NonHuman
764.34,769,764,5,0.5310666666666667,NonHuman
764.48,772,764,8,1.062933333333333,NonHuman
764.3133333333334,768,764,4,0.4951555555555556,NonHuman
748.7533333333333,770,0,770,8450.452488888886,NonHuman
764.2866666666666,770,764,6,0.6178222222222222,NonHuman
764.2533333333333,768,764,4,0.36248888888888886,NonHuman
764.2533333333333,769,764,5,0.4158222222222222,NonHuman
764.3133333333334,770,764,6,0.6284888888888889,NonHuman
764.2666666666667,771,764,7,0.6088888888888888,NonHuman
764.3933333333333,772,764,8,0.9186222222222221,NonHuman
764.32,768,764,4,0.5509333333333333,NonHuman
756.2866666666666,770,49,721,5029.5778222222225,NonHuman
764.2333333333333,768,764,4,0.33888888888888896,NonHuman
764.24,766,764,2,0.22239999999999996,NonHuman
764.34,770,764,6,0.7977333333333331,NonHuman
764.24,766,764,2,0.20906666666666662,NonHuman
764.4,771,764,7,0.9866666666666668,NonHuman
760.9933333333333,771,294,477,1470.806622222222,NonHuman
764.3,769,764,5,0.5033333333333334,NonHuman
764.3333333333334,770,764,6,0.7822222222222224,NonHuman
764.1933333333334,767,764,3,0.24928888888888887,NonHuman
764.32,767,764,3,0.4042666666666666,NonHuman
764.5133333333333,770,764,6,0.9964888888888891,NonHuman
764.3733333333333,767,764,3,0.35395555555555547,NonHuman
764.7066666666667,777,764,13,2.0472888888888883,NonHuman
765.2666666666667,777,764,13,5.488888888888889,NonHuman
765.42,776,764,12,6.216933333333334,NonHuman
765.7866666666666,801,764,37,32.48782222222224,NonHuman
764.88,782,764,18,5.1189333333333344,NonHuman
765.6,776,764,12,5.76,NonHuman
764.84,795,764,31,8.547733333333332,NonHuman
768.8,808,764,44,72.56,NonHuman
764.4,769,764,5,0.7866666666666667,NonHuman
764.3533333333334,771,763,8,0.8551555555555554,NonHuman
764.4,770,764,6,0.6666666666666667,NonHuman
754.2466666666667,770,0,770,7688.585822222222,NonHuman
764.2733333333333,768,764,4,0.3186222222222223,NonHuman
764.42,770,764,6,0.8569333333333333,NonHuman
764.24,767,764,3,0.22239999999999996,NonHuman
764.4533333333334,770,763,7,0.8878222222222223,NonHuman
764.3733333333333,769,764,5,0.4739555555555556,NonHuman
764.3466666666667,770,764,6,0.666488888888889,NonHuman
764.4133333333333,772,764,8,0.9224888888888889,NonHuman
748.3066666666666,771,51,720,9401.345955555555,NonHuman
764.4066666666666,771,764,7,0.8279555555555557,NonHuman
764.4266666666666,768,764,4,0.4979555555555556,NonHuman
758.5266666666666,768,197,571,2779.6492888888893,NonHuman
756.6666666666666,772,0,772,4880.182222222221,NonHuman
764.3133333333334,770,764,6,0.5351555555555556,NonHuman
726.0733333333334,768,0,768,25019.33462222222,NonHuman
764.2933333333333,767,764,3,0.3272888888888889,NonHuman
764.3133333333334,770,764,6,0.46848888888888895,NonHuman
764.3466666666667,768,764,4,0.5198222222222224,NonHuman
762.0333333333333,771,403,368,866.058888888889,NonHuman
763.64,769,684,85,47.403733333333356,NonHuman
764.3466666666667,768,764,4,0.3598222222222222,NonHuman
743.5266666666666,767,0,767,12611.795955555557,NonHuman
764.4,770,764,6,0.7200000000000001,NonHuman
764.32,767,764,3,0.32426666666666665,NonHuman
764.3066666666666,769,764,5,0.4126222222222223,NonHuman
